0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
610.8307519387889,610.8928655033235,610.9822995917358,611.1329263176891,611.4395215593938,612.2057811289818,614.0284203209469,616.80613588853,619.9236426510795,623.0761515788226,626.0594767416974,628.479134775145,629.687751543902,629.8662962621356,629.624816754968,629.2372039378674,628.8290285486582,628.4809043220423,628.2477963066568,628.1574783095082,628.2082535791025,628.3752333700616,628.6241353948727,628.9246781257317,629.2581097820987,629.6187631959621,630.0121000230924,630.4516862193891,630.9564300952782,631.5481957006555,632.2490059603492,633.0762718956555,634.0323112434048,635.0725534826004,635.9643052324229,635.8354712152742,634.3170334950105,632.5475578108676,631.2308695839484,631.0396085521697,632.3885260515149,634.7951669570116,637.7683483027586,641.0904642656947,644.6528252355346,648.3828409099342,652.2233292831983,656.1258561006213,660.0481340803843,663.9547801104287,667.8232273225457,671.6546127229434,675.4818175218915,679.3563961956667,683.2786726809701,686.9381804782856,689.5298052117303,691.4249468881691,693.3030866162745,695.335475352662,697.5684648369985,700.1439317707236,704.7558662559741,711.6960324684187,719.0012997978898,726.4565677106465,734.0025118492027,741.594494472563,749.0857080385455,754.8740518811977,759.465123957063,763.8004715298259,768.1902384788548,775.8685069162456,782.2058625247429,787.5163878284637,791.387152159741,794.7245895061599,798.1583161601219,801.5346901636012,804.6260659621638,807.2175027101837,809.2212553825389,810.4392842346382,810.8540640003387,810.9233665457846,813.1629940682938,817.1276934776213,822.5658975812029,827.3588196690442,831.5360421372313,835.2065601985487,838.470097866634,841.3820281488778,843.9193097890009,846.0011651911329,847.5954733777387,848.7818321225873,849.6757754866451,850.35877258798
610.7956402242304,610.8518492985964,610.9321891556001,611.0677178540335,611.3476406108206,612.0773582705,613.9112019804935,616.7373631488043,619.8935915875364,623.0806519288384,626.1055174430034,628.5715848405997,629.7692227575394,629.9035057076098,629.6293325153533,629.2177294514579,628.7907788577754,628.4282965868831,628.1854395386902,628.0899703070033,628.1392730681611,628.3067533987972,628.5563551322772,628.8565486718177,629.1880156382233,629.5450625019423,629.9334453831565,630.3671869415292,630.8657656486654,631.4517820554228,632.1483056510424,632.9744064804025,633.9354847155658,634.9939448302331,635.9301146300273,635.8111082906148,634.2083683258669,632.3679443801886,630.9861165622899,630.7579485146131,632.1364632443422,634.5846244086507,637.5890471654889,640.93549051407,644.518333145415,648.2662618141335,652.1225334316939,656.0387534487596,659.9723382241448,663.8872633760482,667.7602441887575,671.5925233751387,675.4194068214955,679.2988492395917,683.2435990063778,686.9483263050705,689.515897136193,691.3677596407222,693.2247895382707,695.2440192518128,697.458742522677,699.9719309380012,704.5744920734338,711.6001550491221,718.9372022326827,726.4149185781533,733.9822461735878,741.601997505476,749.1650640068618,754.9439036757319,759.5183412613685,763.8590272143555,768.1465925932636,775.9777520051991,782.2776521419056,787.6122944831678,791.471235627923,794.7985387264788,798.2680632365642,801.6851219863387,804.8174968536727,807.4396668655588,809.4733906949797,810.703729599549,811.1210532998343,811.2160581451308,813.3683665138833,817.3383279566877,822.8175013448127,827.6069480517074,831.7707511541747,835.4263809212773,838.6782706139687,841.584622652554,844.1201243741074,846.1959167964668,847.7751237057118,848.942337414275,849.8186418913112,850.4865932723465
610.7616539858283,610.8122270227316,610.8838391469391,611.0046938474686,611.257855533556,611.9481758908283,613.793577882809,616.669930170918,619.8641511844603,623.0846871570494,626.1507480680644,628.6659517542851,629.8510739432887,629.9390180262723,629.6322188212831,629.1968759702347,628.7513023459915,628.3745610530304,628.1220820736306,628.0216712547839,628.0697793258926,628.2380382159779,628.4885531996597,628.7885173083977,629.1180474408359,629.4714395985244,629.8547593075539,630.2824919815366,630.774681638039,631.3546505458784,632.0464878323653,632.8708751797632,633.8362266626355,634.9120527890781,635.8945288455782,635.788859543975,634.0976340901259,632.1872306081239,630.7397038330695,630.4730076159573,631.8844913613539,634.3756104072652,637.4112999230044,640.7818964111693,644.385078509336,648.1508193005899,652.0227997478105,655.952653768549,659.8974817981277,663.8205668617422,667.6978063480587,671.5304229408766,675.3560680559339,679.2391589524534,683.2056069231402,686.9596178460156,689.5007603477196,691.3089133365954,693.146660378103,695.1550165526422,697.3551096598499,699.8121222570234,704.4047656131913,711.5108773683115,718.87588999653,726.3738599560668,733.9605038451772,741.6047564689353,749.233804745085,755.0043058967145,759.5696641233125,763.925337369893,768.2147527758435,776.0872811623102,782.3336706703458,787.688613148467,791.537601495485,794.8655196321279,798.374750035505,801.8345063301077,805.0100475050937,807.6641222877844,809.7304757592399,810.9754770504896,811.402920075676,811.5684146096994,813.6079838218734,817.57695368969,823.0798110530484,827.860569243657,832.0082389122102,835.6473086269564,838.8865282572665,841.7869653121428,844.3209154579771,846.3907556676565,847.9543919984856,849.1019582937598,849.96043294597,850.6133339501513
610.7288102818371,610.7740289807447,610.837310449007,610.9439909165771,611.1704728177158,611.8183984102698,613.6757987175309,616.6040796577132,619.8353711292075,623.0881542936338,626.1948527644324,628.7621266044072,629.9329951225003,629.972577612908,629.633368903643,629.1745935109775,628.7105694760891,628.319675486944,628.0577060907527,627.9525706487457,627.9997720362821,628.1690966225051,628.4207436972487,628.7205995708895,629.0482196400974,629.3979067518495,629.7760515781503,630.1976083237253,630.6831811868569,631.2567978320296,631.9435369409746,632.7656360144128,633.734425849169,634.8265450498942,635.8568160974869,635.7684704606028,633.9844147579945,632.0054876738506,630.4918711746845,630.1847632292903,631.6329263114999,634.1683381667841,637.2352147696541,640.6297427437761,644.2531006424335,648.0365413831988,651.9241495948307,655.8675751759614,659.8235831585334,663.7547115963642,667.6359346601112,671.4683183697098,675.2917640635902,679.1771751995515,683.1642353248966,686.9718390493188,689.4837837388171,691.2481573173156,693.0686447400052,695.0685192659935,697.2578814536633,699.6678431371442,704.2511116539207,711.4285805325786,718.8174369895008,726.3334033499175,733.937242313671,741.6025173162725,749.2871820350749,755.0534097289625,759.6188350696207,763.9993007433504,768.3923385121223,776.1877936927234,782.372172927759,787.7383040302998,791.5417688844963,794.9254991450044,798.4783559661807,801.9827769828357,805.2037304127333,807.8908189402347,809.9925577956266,811.2543998590642,811.6991373889485,811.9481157430284,813.8857516802011,817.8465942222211,823.3529031066457,828.1196314211596,832.2484216757074,835.8692456330259,839.0947580155794,841.9889494429924,844.5216195804873,846.5856505408968,848.1332203042267,849.2606221326446,850.1010900290233,850.738954015691
610.6971252781453,610.7372840316536,610.792662021065,610.885745550777,611.0858230576902,611.6882399612155,613.5581807013322,616.5400715437931,619.8073018957591,623.0909479965323,626.2374842470791,628.8599606253433,630.0146047415582,630.0039162280007,629.6326775364827,629.1508340494491,628.6685520326217,628.2636183929153,627.9922940963653,627.882658296302,627.9292514627492,628.0999381949697,628.3529414918974,628.6528116261438,628.9785471706907,629.324476634152,629.6973324081803,630.1125435179973,630.5912682341832,631.1582218038179,631.8394393753723,632.658650348923,633.6299764109392,634.7370856950123,635.816079595791,635.7495581675986,633.8682620500286,631.8228047986875,630.2429128011959,629.8931980058708,631.3821292174639,633.9630292805018,637.0608998489954,640.4790895135255,644.1224383218398,647.9234557200964,651.8266040443492,655.7835355616523,659.750660694022,663.6897193033557,667.5746517748455,671.4062196745379,675.2264620442561,679.1127522100751,683.1189926223714,686.9846854222288,689.4642301289798,691.1852374241603,692.9906873976976,694.9845665875614,697.1673157851528,699.5426065993285,704.1187249641948,711.35357655833,718.7619003563336,726.2935584551103,733.9124300114012,741.5950894192631,749.3199086122769,755.0896240144533,759.6655945894993,764.0804641801514,768.5934892910818,776.2508175584948,782.3919370436989,787.753905145674,791.5172533696478,794.9785549342819,798.5788754446646,802.129863260591,805.3985556630811,808.1197046605954,810.2596824559004,811.5403240254548,812.0089125241188,812.3430296869655,814.2033032055581,818.1486130915733,823.6367560179223,828.3840565917599,832.4912038113094,836.0920875148839,839.3028408300869,842.1904619880286,844.7221697031225,846.7805695695213,848.3115467172748,849.4182523020208,850.240552667192,850.8634123660099
610.6666141945835,610.7020194447531,610.7499505195699,610.8300929432548,611.0042599725484,611.5579813902712,613.4411236057055,616.4781814541795,619.7799941904105,623.0929615613371,626.2782641030648,628.9592503297415,630.0954325264883,630.0327549736852,629.630041949019,629.1255518135329,628.6252232426184,628.2063690709028,627.9258289437041,627.8119243316293,627.8582184785655,628.0305733190262,628.285162239461,628.5851702812186,628.9090454509894,629.251162319668,629.6186124408817,630.027305686297,630.4989475547667,631.0589216270216,631.7341836064869,632.5498832164832,633.5227790755674,634.6433405062301,635.7712278305427,635.7315477754547,633.7487019670473,631.6392905251868,629.9931863512006,629.5983008352462,631.1325115776933,633.7599126143946,636.8884626741453,640.3299957256395,643.9931297083156,647.8115895773625,651.7301838483335,655.7005525582124,659.6787327896113,663.6256123869147,667.5139821886917,671.3441401193222,675.1601340804203,679.0457505117799,683.069362415517,686.9977184043286,689.4412164348154,691.1199001370716,692.9127330991396,694.9031842615926,697.0836036770983,699.4396103298405,704.0128500962569,711.2860949972716,718.7093193065804,726.2543330660617,733.8860469082514,741.5823545482673,749.3277490870552,755.1118893951193,759.7096865623548,764.1680580657531,768.7924962950069,776.2587071738154,782.3924709750058,787.7311307473256,791.4825487435338,795.0248738772844,798.6763177144675,802.2756891371388,805.5945270811692,808.350729364747,810.5318914392325,811.8330293352178,812.3312570164843,812.7487880824717,814.5592426735616,818.4822521229919,823.9312477199596,828.6537401735295,832.7364776249044,836.3157231387974,839.5106512641538,842.3913832212611,844.9224949187268,846.9754803595147,848.4893049547671,849.5747679435362,850.3787585352503,850.9866674553792
610.6372912532449,610.6682607572442,610.7092299153798,610.7771657068346,610.9261583392489,611.4279942976978,613.3251340705946,616.4186983269782,619.7534983282964,623.0940880789874,626.3167843790826,629.0597156066631,630.174898553763,630.0588070026755,629.6253627955381,629.0987035752006,628.5805578949604,628.1479076746476,627.858293852357,627.7403592310228,627.7866745989982,627.9610132241728,628.2174224074138,628.5176929916779,628.8397303813484,629.1779772795383,629.539902747203,629.9419035280885,630.4062247775993,630.9588977862717,631.6277602816823,632.4393036295337,633.412742387077,634.5449831713329,635.7209467998356,635.7135696873119,633.6252445678512,631.4550736743007,629.7431229939343,629.3000681428595,630.8845404558805,633.5592228958651,636.7180095079417,640.1825191756719,643.8652122698318,647.7009697940721,651.6349094114382,655.6186435061999,659.6078177871593,663.5624139127526,667.4539522952758,671.2820964000874,675.0927576492779,678.9760389583655,683.0148120788776,687.0102896871996,689.4136966808983,691.0518973809419,692.8347274225631,694.8243841797187,697.0068619631169,699.3610796916319,703.937444168659,711.2262724841446,718.6597142095949,726.215732997684,733.8580848112665,741.564272334834,749.3095432295206,755.1198908456657,759.750863544192,764.2610585779261,768.9831841757174,776.242440255805,782.3741110527815,787.6719881020662,791.4392562338611,795.0647422687543,798.7707063298344,802.4201723672443,805.791636682503,808.5838534787962,810.8092172577583,812.1322512123138,812.6650612888564,813.1634184762655,814.949498852646,818.8448225104635,824.2361568332625,828.928550881731,832.9841232537289,836.5400347298182,839.7180574143837,842.5915864415317,845.1225201104546,847.1703500063603,848.6664238721266,849.73008373454,850.515643465592,851.1086773560593
610.609169629342,610.6360316344027,610.670551111824,610.7270924874912,610.8519105816484,611.2987753766367,613.2108554280136,616.3619210791664,619.7278635486009,623.0942217286647,626.3526108308437,629.1609668003832,630.2522883892461,630.0817810319107,629.6185451697083,629.0702489377309,628.5345324576086,628.0882152700738,627.7896724270488,627.667953828374,627.7146220153535,627.8912700200366,628.1497392976072,628.4503978690764,628.7706183413461,629.1049353756257,629.4612148225087,629.8563463246896,630.3131064029642,630.8581521248991,631.5201623211586,632.3268848718934,633.2997839083963,634.441702270707,635.6636814542175,635.6942903259752,633.4973973074648,631.270303870935,629.4932385244085,628.9985057199268,630.6387433579799,633.3611989766985,636.5496447084139,640.0367162364844,643.7387227078783,647.5916227489585,651.5408007637054,655.5378254190452,659.5379339422063,663.5001475830112,667.3945904300691,671.2201088176535,675.0243161181861,678.9034968018816,682.9548046007454,687.0214118101537,689.3804534325108,690.9809919044296,692.7566176662405,694.748164234158,696.9371288136631,699.3076888565233,703.8937477229182,711.1741462539411,718.613085992619,726.1777620210229,733.8285473924145,741.5408815764263,749.2678603667673,755.1141137678886,759.7888916907762,764.3582589241261,769.1635518779334,776.2203627785564,782.3379732923233,787.5834175159926,791.3878713911487,795.0985301764906,798.8620783188013,802.563223644503,805.9898571447352,808.8190658135082,811.0916738201728,812.4376832759596,813.0091613144824,813.5857587998285,815.3685278454396,819.2324232325191,824.5511677776072,829.2083309146392,833.23400861175,836.764897976459,839.9249208332495,842.7909376585927,845.3221655494281,847.3651451325458,848.8428269080771,849.8841096498245,850.6511414688376,851.2293998255402
610.5822614048003,610.6053537334121,610.6339615688487,610.6799964969345,610.7819217738179,611.170995801795,613.0991050116618,616.3081542259597,619.7031372801571,623.0932591849338,626.3852882183347,629.2624542304995,630.3267249291331,630.101385698607,629.6094996466009,629.0401506144614,628.487125191983,628.0272738940004,627.7199486758435,627.5946993309265,627.6420636310804,627.8213567341292,628.082131069252,628.3833036878574,628.701726185897,629.0320508532199,629.3825605822241,629.7706439426403,630.2195998178491,630.7566878814578,631.4113850059481,632.2126047680407,633.1838313735917,634.3332088372404,635.5976385189449,635.6716297522142,633.3646819298069,631.0851515271597,629.2441450944228,628.6936314181246,630.395712282966,633.1660817577342,636.3834700463209,639.8926416475101,643.6136968871116,647.4835743289012,651.4478775337826,655.4581149467651,659.4690993769842,663.4388377049603,667.3359269081592,671.1582014404025,674.9547992161239,678.8280157535785,682.888813743583,687.0295311079192,689.3401063412679,690.9069630730944,692.6783537518353,694.6745084360726,696.8743625401106,699.2783679274614,703.8797646099706,711.1296523151634,718.5694158579441,726.1404218143603,733.7974499390014,741.5122972295318,749.2075592327541,755.0957162610824,759.8235551843076,764.4583307699509,769.3328092256453,776.1972451977099,782.2857763779258,787.4733136847931,791.3287934578494,795.1266731386129,798.9504830571834,802.7047458412477,806.1891321803317,809.0564246111828,811.3792414295688,812.7489805018638,813.3623902640891,814.0149410513125,815.8105693426063,819.6407710873821,824.8758792562454,829.4928964179703,833.4859893852482,836.9901821737831,840.131096463922,842.989295274597,845.5213464178742,847.559831924886,849.0184314485418,850.03675072276,850.7851847669159,851.348792380506
610.5565775250182,610.5762465721915,610.5995049388056,610.6359939917342,610.7166028712348,611.0455722808588,612.9909188925174,616.257702417501,619.679364372176,623.0911011102519,626.4143479821939,629.3633893833082,630.3971391784746,630.1173347462404,629.5981433324844,629.0083746951244,628.4383162638728,627.9650666132005,627.6491070277201,627.5205873352388,627.5690031001793,627.75128735124,628.0146167619074,628.3164298913327,628.6330712402646,628.9593383325514,629.3039523564687,629.684806835856,630.1257133096806,630.6545097226559,631.3014260565471,632.0964459255264,633.0648237608407,634.219244191801,635.520828076591,635.6422964146562,633.2266544445156,630.8998071800282,628.9965628647209,628.3854792989423,630.1561062140222,632.9741117751437,636.219584003185,639.7503483088726,643.4901697690575,647.3768498994837,651.3561589227547,655.3795283385932,659.4013320295528,663.3785091528578,667.2779940546261,671.0964022556142,674.8842034738693,678.749501970169,682.8163421747703,687.0321251822543,689.2911493715125,690.8296128544193,692.5998891197036,694.6033872993412,696.8184437973327,699.270613862667,703.8910915260644,711.092628479105,718.5286653210395,726.1037119311075,733.7648188322476,741.47870345659,749.1337690513168,755.0662796091485,759.854660123811,764.5598599912571,769.4906041108102,776.1742020567297,782.2196011056175,787.3481125612715,791.2624661239404,795.1496541440994,799.0359808961108,802.8446333829338,806.3893649857505,809.296162660557,811.6718451183648,813.065762891079,813.7236134570973,814.4502028782125,816.2704315766957,820.0658083386345,825.2098153569456,829.7820381962168,833.7399090740053,837.2157504066387,840.3364325873872,843.186509765434,845.7199722417182,847.7543761704807,849.1931480973219,850.1879068100026,850.9177038399174,851.4668123777052
