5.601749925163512671e+02,4.947295257909136126e+02,4.154131712830712786e+02,3.332444873402473604e+02,2.607790168439605623e+02,2.261187569047833676e+02,2.818848059026840929e+02,4.201307102615501208e+02,5.886165254362676933e+02,7.623333654245961952e+02,9.257649837179233145e+02,1.049693823616805275e+03,1.087701578588224038e+03,1.056181116567825484e+03,9.996780763608039706e+02,9.380790662876497663e+02,8.810737687315127005e+02,8.352416968857810389e+02,8.050547896464132691e+02,7.923097256732908136e+02,7.956805359638005939e+02,8.113580051728422404e+02,8.346139544679444953e+02,8.613275254427971959e+02,8.888137419379281710e+02,9.159396076324428577e+02,9.428266176987508516e+02,9.704390110468684725e+02,1.000222929035686320e+03,1.033816624340006456e+03,1.072751360086922432e+03,1.117985961100959685e+03,1.168917964485106495e+03,1.220427541986713550e+03,1.249762901067088023e+03,1.170712995338797555e+03,9.358817820204603777e+02,6.567612144020586129e+02,4.018358342319788790e+02,2.318815846825164044e+02,1.841033914914660272e+02,2.138561451638397557e+02,2.764695289277497068e+02,3.530649106644632411e+02,4.352646521160168049e+02,5.183371836610367609e+02,5.990854647367723373e+02,6.750857044256899826e+02,7.444152198865122045e+02,8.058275779209670873e+02,8.595570800061923364e+02,9.086932771398132900e+02,9.601093618647992116e+02,1.022429079130923128e+03,1.095991867691045627e+03,1.138795286183094504e+03,1.049216816703332370e+03,8.671234902543765202e+02,6.692527166721756657e+02,4.729518973407084559e+02,2.808656394183472003e+02,1.056581520784093300e+02,1.227445113726989803e+02,3.529074982691490732e+02,5.763607920263330016e+02,7.653309316110808140e+02,9.202821650392652373e+02,1.052312565737340265e+03,1.160616934928173578e+03,1.062590736162061148e+03,8.190085976683276385e+02,5.013800021968872898e+02,1.499181392045284156e+02,9.328254930886541842e+02,1.195839787033502944e+03,1.195021283627800585e+03,9.677841160929092439e+02,8.418607950952773535e+02,7.649118224031408317e+02,7.094850730187572481e+02,6.464122642095007905e+02,5.849973406469307520e+02,5.664781664218044170e+02,5.260104315268745268e+02,4.329357984345406294e+02,3.215523203508091683e+02,1.348393320430550375e+02,1.540273112327795388e+02,3.774809117698405316e+02,5.578771078136596770e+02,6.924092771863743110e+02,7.934662649441033864e+02,8.771597777579045214e+02,9.550258783226399828e+02,1.025105067950238663e+03,1.075660898894435377e+03,1.100679601140538580e+03,1.107070042310284407e+03,1.104662771850769786e+03,1.098078864892295314e+03
5.612520439476684260e+02,4.948595847206688632e+02,4.140027799593153759e+02,3.299213501523427112e+02,2.547110827022170270e+02,2.165411676370276837e+02,2.729394415232491156e+02,4.150139516540912155e+02,5.864539309358115133e+02,7.626938856603301247e+02,9.291025601360361179e+02,1.056275755514006960e+03,1.093218476343001385e+03,1.058413796848425591e+03,9.995071456142641182e+02,9.361454920327005311e+02,8.777958059293491715e+02,8.310227190592440820e+02,8.003564002000736082e+02,7.876128679660566831e+02,7.913721579013622431e+02,8.076354823567999119e+02,8.314765449310871190e+02,8.586390128616139918e+02,8.863832419638083593e+02,9.135844311411310628e+02,9.404075197015699814e+02,9.678751365999050904e+02,9.974995316406493657e+02,1.030997227730546001e+03,1.070004049691484397e+03,1.115639299070984634e+03,1.167594836165149900e+03,1.221417333424051321e+03,1.255694203089415169e+03,1.178823779136697340e+03,9.363552172956533468e+02,6.508952400182170095e+02,3.903004330913026934e+02,2.171759997647586715e+02,1.721748405436774192e+02,2.056215618475034717e+02,2.708216095880161447e+02,3.492254405112034874e+02,4.327674782889880589e+02,5.168698954659175797e+02,5.984074971390782594e+02,6.749800679990512435e+02,7.446446521672205563e+02,8.060939605099010805e+02,8.595001209116799146e+02,9.080081264127711620e+02,9.588656487170464970e+02,1.021613616348475261e+03,1.098246923671798868e+03,1.147114695735695932e+03,1.055383616325660114e+03,8.688302254273421568e+02,6.690757174833761383e+02,4.718109485225795652e+02,2.782658319115816994e+02,9.708143259564531036e+01,1.140048553935102973e+02,3.537846655975263275e+02,5.803856497847627907e+02,7.703758191630276997e+02,9.253579317828534840e+02,1.058076775904737588e+03,1.172854856611133073e+03,1.073133292176036775e+03,8.294320240647539322e+02,5.158186440398421837e+02,1.282307497718156810e+02,9.608796989599777589e+02,1.201958815356729247e+03,1.198429976068138785e+03,9.632455254506057827e+02,8.367194781350026460e+02,7.637331648422587023e+02,7.120651775021815411e+02,6.507912146381313505e+02,5.889371552581287688e+02,5.752867771342243941e+02,5.370199738117680681e+02,4.440467767848676885e+02,3.241935933377299079e+02,1.387868169179055258e+02,1.587477440947623109e+02,3.877519230477155361e+02,5.682983967204363580e+02,7.013970247161087173e+02,8.004701011785764422e+02,8.825430689145941869e+02,9.598870114513774752e+02,1.030244379025489252e+03,1.080739254592570433e+03,1.104785236361627540e+03,1.109922042700214661e+03,1.106592314589628586e+03,1.099392733810394930e+03
5.624364841542610520e+02,4.950904823354685504e+02,4.126989915677168028e+02,3.267412347638037318e+02,2.487887552109405078e+02,2.068764849723866064e+02,2.639464027060166700e+02,4.100050704333152680e+02,5.843436429513731127e+02,7.630220172155422915e+02,9.323787237929063849e+02,1.062992735969214664e+03,1.098738206331738184e+03,1.060506583308711924e+03,9.992007839631723982e+02,9.340902886566991583e+02,8.744015980326867066e+02,8.266895310263312240e+02,7.955508906266059057e+02,7.828267975188382479e+02,7.870012151218929830e+02,8.038775224824221368e+02,8.283235811557633497e+02,8.559441929039867318e+02,8.839454687787620060e+02,9.112129530490219622e+02,9.379570773825107608e+02,9.652598514875808178e+02,9.946993744154624437e+02,1.028069021656438053e+03,1.067106444541614110e+03,1.113086529126761889e+03,1.165987948340176445e+03,1.222031988119220841e+03,1.261397438853327913e+03,1.187109325088284095e+03,9.365693408771530812e+02,6.448740549213271152e+02,3.785831465543960803e+02,2.021541723513491888e+02,1.602447028031601803e+02,1.975172822516324231e+02,2.653041137191667076e+02,3.454957412175826903e+02,4.303606781806101935e+02,5.154768976317627676e+02,5.977904316813255718e+02,6.749235835132312786e+02,7.449103680896459991e+02,8.063757076847414282e+02,8.594165522381335904e+02,9.072170989165097126e+02,9.573901649111903680e+02,1.020407775770709122e+03,1.100030695829018441e+03,1.155474269322785403e+03,1.061323074230125712e+03,8.702595581114237575e+02,6.688348662491644063e+02,4.708598920497843210e+02,2.762492187844836735e+02,8.974874917171837296e+01,1.064953328094306926e+02,3.553969302977711777e+02,5.847626467587633670e+02,7.755231653663813631e+02,9.302604980359192268e+02,1.063257147499931307e+03,1.183746862837868321e+03,1.082660633956960737e+03,8.401884602976169845e+02,5.338814268133683072e+02,1.372579608922733314e+02,9.905359095936200902e+02,1.204685523329750140e+03,1.198419369922958140e+03,9.635636845148364955e+02,8.308653303029514063e+02,7.624086112533204869e+02,7.148041416863688937e+02,6.555594313767742278e+02,5.929892951494421141e+02,5.846739672309086018e+02,5.485672661085009167e+02,4.560139289002363512e+02,3.291397768786355300e+02,1.453378572196197638e+02,1.661702232313182321e+02,3.990381624333876971e+02,5.792618522152297373e+02,7.106704197828148608e+02,8.075742465378716588e+02,8.879011337253905367e+02,9.646996093206416845e+02,1.035386448666435172e+03,1.085845285898216389e+03,1.108869363885389248e+03,1.112703723098142291e+03,1.108446275681217230e+03,1.100645354708010927e+03
5.637297668596638687e+02,4.954214224412826297e+02,4.115033565114190424e+02,3.237136838950973470e+02,2.430374047414625238e+02,1.971396058465652459e+02,2.549282476816824783e+02,4.051253614444885898e+02,5.822908189652735018e+02,7.633108818996879563e+02,9.355704531915835105e+02,1.069837595754366703e+03,1.104236869769377336e+03,1.062441784714707865e+03,9.987519405424836805e+02,9.319103231015678830e+02,8.708892780826427042e+02,8.222405432341565756e+02,7.906368298417804681e+02,7.779506953394652555e+02,7.825679014604565964e+02,8.000852381369832074e+02,8.251566599274983673e+02,8.532447002700600933e+02,8.815018091242691298e+02,9.088261997058871202e+02,9.354759445638064790e+02,9.625934310294142051e+02,9.918222738770855358e+02,1.025031130369645325e+03,1.064056436279903210e+03,1.110322967709598743e+03,1.164086000389883338e+03,1.222239096593650174e+03,1.266794704718962748e+03,1.195544250459946852e+03,9.364778828897851781e+02,6.387010767680167191e+02,3.667052436035082792e+02,1.868142906162538566e+02,1.483418476755578013e+02,1.895624593686516164e+02,2.599265652443755243e+02,3.418809330653002689e+02,4.280473177238800417e+02,5.141601782167763304e+02,5.972356878725713614e+02,6.749175091402776161e+02,7.452138714083084778e+02,8.066748191910337482e+02,8.593084300295413414e+02,9.063203937592406874e+02,9.556770365259017126e+02,1.018790523951694922e+03,1.101283917862816452e+03,1.163847758289573903e+03,1.066962944428760238e+03,8.713798491798825125e+02,6.685217867407936865e+02,4.701014843044868030e+02,2.748455094249984541e+02,8.400417752771136293e+01,1.006699352731575345e+02,3.577809744462792878e+02,5.894958220532826090e+02,7.807697787344932294e+02,9.349777194403413887e+02,1.067815071990075012e+03,1.192715955943645895e+03,1.090943463096580672e+03,8.511898533496241726e+02,5.555413523214901943e+02,1.826764445796306973e+02,1.019212259753992839e+03,1.203509428294475583e+03,1.193730646863255970e+03,9.631064595493407978e+02,8.242751773470008629e+02,7.609487023728834174e+02,7.177152045324910432e+02,6.607694494271127041e+02,5.971521691753368941e+02,5.946928269350755727e+02,5.606482042746520165e+02,4.688433394447674800e+02,3.376867807922080829e+02,1.548932303646452056e+02,1.766683261331509129e+02,4.113559668801062799e+02,5.907679053498231951e+02,7.202254388668061438e+02,8.147708775362025335e+02,8.932219793551994371e+02,9.694532468316992890e+02,1.040527263195108389e+03,1.090978305235537846e+03,1.112927239746652049e+03,1.115408110274007413e+03,1.110219673896892346e+03,1.101834231206752520e+03
5.651332506463168102e+02,4.958509977845351386e+02,4.104170332434732700e+02,3.208481764443131397e+02,2.374844427276566421e+02,1.873500243546659476e+02,2.459133817185720545e+02,4.003975615477975225e+02,5.803006621527583775e+02,7.635534083721322531e+02,9.386523094339590898e+02,1.076800296132759286e+03,1.109685214453186745e+03,1.064200917195962575e+03,9.981537112005134986e+02,9.296026283166038411e+02,8.672570949542637209e+02,8.176742288009631920e+02,7.856128086358786504e+02,7.729837666848040953e+02,7.780724692162798419e+02,7.962598249039128859e+02,8.219774602672423498e+02,8.505422353336589367e+02,8.790536967840016587e+02,9.064252335459223104e+02,9.329648118402874388e+02,9.598761998644004052e+02,9.888681204559561593e+02,1.021882793144441166e+03,1.060852104260382475e+03,1.107344257516488142e+03,1.161878238877055992e+03,1.222006145179948362e+03,1.271792372108920972e+03,1.204090382999384019e+03,9.360309788929716888e+02,6.323813870615831547e+02,3.546930726654445607e+02,1.711552779809153435e+02,1.364993162139489868e+02,1.817769936714266805e+02,2.546984758493508707e+02,3.383860554718994536e+02,4.258304007010137866e+02,5.129216791454400663e+02,5.967446488832192699e+02,6.749630823552088259e+02,7.455566874654850835e+02,8.069934110580306879e+02,8.591780798974305071e+02,9.053186564169973281e+02,9.537209858366095432e+02,1.016741304084112926e+03,1.101943091638595433e+03,1.172199219085419827e+03,1.072216606520098139e+03,8.721589881423878978e+02,6.681281129644012253e+02,4.695371305553544516e+02,2.740781828400522500e+02,8.020902129762362165e+01,9.705698173538257834e+01,3.609657681290791515e+02,5.945870054697807063e+02,7.861119944364490948e+02,9.394983523151258851e+02,1.071719316681295822e+03,1.199157616229818814e+03,1.097787604464359902e+03,8.623356120334738080e+02,5.806391132231146912e+02,2.445259725288578920e+02,1.038848967783569606e+03,1.198038269242879323e+03,1.182947918607038446e+03,9.517091087043991138e+02,8.169411800888301514e+02,7.593660211982751207e+02,7.208108098446264194e+02,6.664796292524479213e+02,6.014229996268404648e+02,6.054031984506527806e+02,5.732536626783767133e+02,4.825221417601514986e+02,3.489024686540633411e+02,1.676678510626734351e+02,1.904304167837344721e+02,4.247115555715681694e+02,6.028145237241842551e+02,7.300570482221555721e+02,8.220515652660651540e+02,8.984928207244593068e+02,9.741368577121866110e+02,1.045662631556513588e+03,1.096137709848422674e+03,1.116953719837927565e+03,1.118027760608696553e+03,1.111907337990889573e+03,1.102956875878577193e+03
5.666481901660372387e+02,4.963771012780543970e+02,4.094407551156691625e+02,3.181540343460383156e+02,2.321592278542448184e+02,1.775333902663987828e+02,2.369376454460580135e+02,3.958457063275327528e+02,5.783783689535666781e+02,7.637424060602588725e+02,9.415964496297874575e+02,1.083866831421447387e+03,1.115047444018202441e+03,1.065764857280382785e+03,9.973994033214057708e+02,9.271644247944959716e+02,8.635034232106072523e+02,8.129891284988516418e+02,7.804774410368237341e+02,7.679252422520494292e+02,7.735152323541406076e+02,7.924025650231778855e+02,8.187877458748353092e+02,8.478385650003947376e+02,8.766026123363990337e+02,9.040111524342682969e+02,9.304244062160651083e+02,9.571085323973493360e+02,9.858368803003486391e+02,1.018623368580450915e+03,1.057491725982165008e+03,1.104146397972659543e+03,1.159354571667250639e+03,1.221301031521714322e+03,1.276278923421701620e+03,1.212690094558000055e+03,9.351758775308062468e+02,6.259218753467357601e+02,3.425788834667546325e+02,1.551769636656572402e+02,1.247547866276345303e+02,1.741814283418880223e+02,2.496292917808423226e+02,3.350160472596471664e+02,4.237128608512466599e+02,5.117632920786854811e+02,5.963186581496684084e+02,6.750615161018467916e+02,7.459403592102789844e+02,8.073337147409620229e+02,8.590281059810276929e+02,9.042130069362065115e+02,9.515174046305201045e+02,1.014240283110239034e+03,1.101941057856318366e+03,1.180478270871552013e+03,1.076980762741337458e+03,8.725648789596943971e+02,6.676455962205327523e+02,4.691668237479225354e+02,2.739634567701687047e+02,7.869198463166139845e+01,9.618675678850013355e+01,3.649710993261869589e+02,6.000356357887267222e+02,7.915456396822810348e+02,9.438120872847339342e+02,1.074947029184369967e+03,1.202635600591824186e+03,1.103064080901072884e+03,8.735139596168719436e+02,6.088873271705542720e+02,3.100461478999459359e+02,1.039792472794684727e+03,1.188059123299168277e+03,1.164973032012538170e+03,9.338993562677605951e+02,8.088749502521768591e+02,7.576751998915860895e+02,7.241022333211985824e+02,6.727537398505301098e+02,6.057969413831615384e+02,6.168717333044205589e+02,5.863689300710320822e+02,4.970220626142399851e+02,3.620295216093800263e+02,1.836229822563127527e+02,2.073989580627221585e+02,4.391006632601147430e+02,6.153971487250892096e+02,7.401591845121693041e+02,8.294072801398669981e+02,9.037000477902311104e+02,9.787387071387929609e+02,1.050788171210224391e+03,1.101322992758252440e+03,1.120943212781145121e+03,1.120554728344926843e+03,1.113503904988379873e+03,1.104010820162498931e+03
5.682757261437527632e+02,4.969968253019269468e+02,4.085748003991539008e+02,3.156403207101739099e+02,2.270928767975547089e+02,1.677237003486643516e+02,2.280463545972361317e+02,3.914949141287124803e+02,5.765290708139109483e+02,7.638706505255595403e+02,9.443727397736147395e+02,1.091017597465594008e+03,1.120279811078779858e+03,1.067114044968762755e+03,9.964826042970962590e+02,9.245931419961571009e+02,8.596267729493670231e+02,8.081838558570889290e+02,7.752293656405303182e+02,7.627743794025861916e+02,7.688965699141231198e+02,7.885148312536139201e+02,8.155893676214982406e+02,8.451355235217697555e+02,8.741500827953759654e+02,9.015850889132707380e+02,9.278554906417994061e+02,9.542908531568864419e+02,9.827285969379718154e+02,1.015252338628224607e+03,1.053973786866743467e+03,1.100725774238224403e+03,1.156505681523172825e+03,1.220092654047095493e+03,1.280123362900501888e+03,1.221255303835934683e+03,9.338580161002646491e+02,6.193313553916214005e+02,3.304017416312581190e+02,1.388803206102693366e+02,1.131510365992853622e+02,1.667968165596139443e+02,2.447283370476434357e+02,3.317757267586675880e+02,4.216975541455849452e+02,5.106868543597156531e+02,5.959590159706640407e+02,6.752139947562973248e+02,7.463664427586372767e+02,8.076980755705226329e+02,8.588613991905494913e+02,9.030050674939466262e+02,9.490624272225977620e+02,1.011268613877351527e+03,1.101207921847915713e+03,1.188612387987710463e+03,1.081133345929454663e+03,8.725660103014142805e+02,6.670662186957706581e+02,4.689891087732339656e+02,2.745094901780939836e+02,7.968270755393677973e+01,9.846072763811025652e+01,3.698064091041524080e+02,6.058385999183610693e+02,7.970659974195204995e+02,9.479095480405267153e+02,1.077484301084115941e+03,1.203089165270728699e+03,1.106729869622306069e+03,8.846038155268470291e+02,6.398827511489744211e+02,3.746159827247029170e+02,1.027226349601913171e+03,1.173576312261586281e+03,1.139663538946482731e+03,9.129562711101534660e+02,8.001096580428293237e+02,7.558928695652921306e+02,7.275991847482382582e+02,6.796598818491092970e+02,6.102651370262956334e+02,6.291712980682241323e+02,5.999731913562027330e+02,5.123042349818570074e+02,3.766363978644731105e+02,2.024802807164032856e+02,2.272885143101793801e+02,4.545086308016725525e+02,6.285086642230326106e+02,7.505247403175762884e+02,8.368284009426788543e+02,9.088291912548211258e+02,9.832463646283122216e+02,1.055899290018811371e+03,1.106533753879104552e+03,1.124889626161535489e+03,1.122980532511350248e+03,1.115003819324387223e+03,1.104993625376597265e+03
5.700168736230680224e+02,4.977063478901527560e+02,4.078189666548987589e+02,3.133157307064502675e+02,2.223179579241896135e+02,1.579664050922820024e+02,2.192968840227458713e+02,3.873710875853466860e+02,5.747577708870758215e+02,7.639309793047195853e+02,9.469489977205739706e+02,1.098224913432663016e+03,1.125329018953080777e+03,1.068228740605748499e+03,9.953972527010519116e+02,9.218864394264173825e+02,8.556257995855639820e+02,8.032571023730674824e+02,7.698672469061812080e+02,7.575304634011440612e+02,7.642169296544748249e+02,7.845980908816445663e+02,8.123842660459831677e+02,8.424350132463396221e+02,8.716976811313579674e+02,8.991482093125905521e+02,9.252588634523817746e+02,9.514236370276266825e+02,9.795433928014517733e+02,1.011769312313044793e+03,1.050296989304437375e+03,1.097079184353355231e+03,1.153323136756047461e+03,1.218351561819667040e+03,1.283174968134942901e+03,1.229648887426415968e+03,9.320225020184261666e+02,6.126206425777018012e+02,3.182085191885817039e+02,1.222678092411733815e+02,1.017363689720314142e+02,1.596445590500443359e+02,2.400047535817466269e+02,3.286697719041076198e+02,4.197872512459562131e+02,5.096941450855247240e+02,5.956669761035100237e+02,6.754216699424869148e+02,7.468365025000166497e+02,8.080889504294482322e+02,8.586811446432875528e+02,9.016969890994641901e+02,9.463530022502509382e+02,1.007808706699055620e+03,1.099672391916357810e+03,1.196493981692652596e+03,1.084532173210009205e+03,8.721321014892946550e+02,6.663823114507085847e+02,4.690010743243365141e+02,2.757158900666690897e+02,8.325242999867077742e+01,1.040114695424035745e+02,3.754700450765212736e+02,6.119900944909095415e+02,8.026677683414891362e+02,9.517822529124841822e+02,1.079326224047801588e+03,1.200859309640822175e+03,1.108830208289398797e+03,8.954772105115771410e+02,6.731202878340372990e+02,4.364563351257638715e+02,1.009877440967236907e+03,1.154811527035750260e+03,1.107970394286008741e+03,8.900069573766486428e+02,7.906998368763070175e+02,7.540375487547407829e+02,7.313093976367490541e+02,6.872684995093350153e+02,6.148100911687324697e+02,6.423793096170611534e+02,6.140390882941774180e+02,5.283238824498657777e+02,3.924661405160404684e+02,2.238076536274020327e+02,2.496699303851564764e+02,4.709109434559850342e+02,6.421393957542441058e+02,7.611455541472842015e+02,8.443047285734101024e+02,9.138648864037822932e+02,9.876466777378100232e+02,1.060991163029153540e+03,1.111769711130960786e+03,1.128786305153631474e+03,1.125296122703370202e+03,1.116401332942357840e+03,1.105902894906024812e+03
5.718725076636856102e+02,4.985008049884781940e+02,4.071725507623796148e+02,3.111884769881671673e+02,2.178680481312003394e+02,1.483228309595142491e+02,2.107618554370656057e+02,3.835005256686636130e+02,5.730692767459349852e+02,7.639163966379765043e+02,9.492913976033687504e+02,1.105449176505350806e+03,1.130130526887367523e+03,1.069089336728730814e+03,9.941377109579971147e+02,9.190422270829249101e+02,8.514993135504237216e+02,7.982076428886662143e+02,7.643897764147083080e+02,7.521928087205915290e+02,7.594768319421295928e+02,7.806539099321344111e+02,8.091744738837187469e+02,8.397390052570744956e+02,8.692470256704355052e+02,8.967017127527888078e+02,9.226353576856454310e+02,9.485074093949424423e+02,9.762814705696328019e+02,1.008174029120184059e+03,1.046460260859401387e+03,1.093203864139059078e+03,1.149799496345020088e+03,1.216050643664282688e+03,1.285265488048646148e+03,1.237652808913422632e+03,9.296160008994484087e+02,6.058025815055589192e+02,3.060549216326126043e+02,1.053438925405607733e+02,9.056495094435013016e+01,1.527462109600583062e+02,2.354674389763513318e+02,3.257027005402051145e+02,4.179846302604546509e+02,5.087868813028344448e+02,5.954437423708786810e+02,6.756856561591448553e+02,7.473521056965928437e+02,8.085089046012762992e+02,8.584908281824591540e+02,9.002914772131571226e+02,9.433869623280661472e+02,1.003844503503376473e+03,1.097263560218045313e+03,1.203958092366561687e+03,1.087015203067005132e+03,8.712348079609746492e+02,6.655866743296883214e+02,4.691983734388304583e+02,2.775735691866830166e+02,8.929221339801733848e+01,1.126465994310729002e+02,3.819490085821653338e+02,6.184815098574035801e+02,8.083450312358982046e+02,9.554225381641608692e+02,1.080476432027777264e+03,1.196504489921926506e+03,1.109481577174245103e+03,9.060022201022311492e+02,7.080011082129385613e+02,4.947426612294566439e+02,9.916242538353290001e+02,1.132165954359548778e+03,1.071394968660537415e+03,8.655296210306059947e+02,7.807192301041595783e+02,7.521294698470210278e+02,7.352382219885530503e+02,6.956492391042411327e+02,6.193939032491180114e+02,6.565744262737225654e+02,6.285324051443585631e+02,5.450339977464354888e+02,4.093440452717732114e+02,2.471235814591527742e+02,2.740698640081573103e+02,4.882741637860726769e+02,6.562771377700191806e+02,7.720124043731175334e+02,8.518255048536902905e+02,9.187908347112716001e+02,9.919257472861572751e+02,1.066058702804348286e+03,1.117030711322437128e+03,1.132625962476855420e+03,1.127491843994263036e+03,1.117690506471459230e+03,1.106736287638674185e+03
5.738433451640539715e+02,4.993741487446495739e+02,4.066343359619404509e+02,3.092661721222029882e+02,2.137771382762966823e+02,1.388764494807364827e+02,2.025328786878799292e+02,3.799094441380566423e+02,5.714681305265694391e+02,7.638201848413882544e+02,9.513650632617373049e+02,1.112632778311651236e+03,1.134606979775471700e+03,1.069676722535792578e+03,9.926988381357032267e+02,9.160586850189774850e+02,8.472462898577014130e+02,7.930343410884934201e+02,7.587956741123642814e+02,7.467607603757332981e+02,7.546768739367807939e+02,7.766839575612257249e+02,8.059621186081531050e+02,8.370495399409974198e+02,8.667997793561198705e+02,8.942468300088366959e+02,9.199858402992304036e+02,9.455427461608214799e+02,9.729431143655219785e+02,1.004466362040828244e+03,1.042462761583885367e+03,1.089097509450870348e+03,1.145928406924151204e+03,1.213165828238916220e+03,1.286215115060715107e+03,1.244914132449684985e+03,9.265889767580683838e+02,5.988920135599473724e+02,2.940064771225206641e+02,8.811583791203884175e+01,7.969699649869835412e+01,1.461232583189867000e+02,2.311249825776321813e+02,3.228788511495204148e+02,4.162922698096626846e+02,5.079667143726164795e+02,5.952904652928646101e+02,6.760070262624049064e+02,7.479148165920832980e+02,8.089606077475546044e+02,8.582942418890179397e+02,8.987918160743265616e+02,9.401630906407863222e+02,9.993617466841824353e+02,1.093913109203223939e+03,1.210742977639873061e+03,1.088403598931170563e+03,8.698484622163177846e+02,6.646726950793818105e+02,4.695752727789240453e+02,2.800649693284885871e+02,9.754160532775676984e+01,1.239221067294238310e+02,3.892192197953918367e+02,6.253013345809486054e+02,8.140912017021546490e+02,9.588234431006712839e+02,1.080946184934180565e+03,1.190587399338530304e+03,1.108843411763906261e+03,9.160463709976429527e+02,7.438270363318788441e+02,5.490083519452073233e+02,9.737842629996575852e+02,1.106158647115425993e+03,1.031411512612803563e+03,8.398134562139784975e+02,7.702574199833779858e+02,7.501903462604623201e+02,7.393882389024165604e+02,7.048664934374064615e+02,6.239270573057601723e+02,6.718308922967371473e+02,6.434119418645059341e+02,5.623877353233037866e+02,4.271333965079138579e+02,2.719737869295586279e+02,3.000436367254787910e+02,5.065571714350280672e+02,6.709072052144147165e+02,7.831150063067580049e+02,8.593794368582784955e+02,9.235897627529047895e+02,9.960689050252804009e+02,1.071096521584973743e+03,1.122316740515401762e+03,1.136400598475040169e+03,1.129557401315389143e+03,1.118865211580758114e+03,1.107491532727128288e+03
