x,y,z
319.19256597402597,1233.6512673246752,24.993708142857145
-193.1329932207792,245.4908946623377,128.78075515584416
812.4086612987014,1267.4186996103897,71.30953627272729
131.21261972727268,565.3279894155844,116.23465041558437
-307.3177588831169,1326.4266246753248,37.50988924675325
-191.3636584935065,747.837078948052,165.6297362207792
-540.2708518571428,831.0658782597402,146.00632067532464
-742.3009429220779,1191.9332164675327,42.39088746753247
-717.7354086493506,875.2539855194805,110.25979553246754
-355.3851306493507,324.7545071038961,147.91445471428574
761.3253744675326,813.2896926753245,89.83454203896102
295.73930059740263,746.4000371168829,92.88978912987014
42.24012612987013,817.0759982597403,150.21508136363636
-10.02894583116883,993.4409321558442,112.73221896103895
257.2872805714286,951.6674242077921,77.41940911688313
656.1352348441559,65.15980305194805,22.637584220779225
96.09555266233765,577.7816209740258,129.84550374025974
407.2381065194806,1094.904384064935,23.514148142857138
436.8187965064934,1287.348046220779,24.1932312987013
554.0766728311687,1112.4606679740261,57.86644862337662
600.5985455714285,1226.7390897792206,90.10655323376623
683.0547533116883,1306.0816920129869,82.30902233766234
737.5601259350651,1084.392387883117,81.90145659740257
861.7631551038962,932.5556877922078,93.57342990909089
887.107654077922,1082.7708423506494,101.6582797922078
889.2401757532467,794.0474995714285,108.83801171428571
752.8101616623377,658.7160731948051,89.9731112857143
556.3137881168832,637.5473125584416,36.559603675324674
424.42811716883114,666.3723247792208,52.807610766233765
590.146443909091,901.6799102337662,57.81607702597404
461.97318296103896,959.5810990649353,20.99595557142857
860.5913680389609,656.5140261818183,104.60625044155846
-953.1160135714288,612.0487892857143,52.91263331168832
-852.2911646363636,64.43665963636363,42.57599655844155
-611.8204401038961,273.858442038961,114.17379394805197
-681.133361025974,534.5220249870129,139.08951344155844
626.4724097012986,324.99366219480515,17.7595062987013
454.1419531428572,441.91576509090913,52.42529981818182
646.7638526233766,1023.1016258961041,83.6958277012987
192.3697345714286,-8.17527555844156,26.803407584415584
251.49989223376622,344.60807028571435,92.26303936363635
608.7630012207793,783.999755077922,49.439107194805196
365.50620506493505,845.8867511688312,69.54827928571429
75.36094838961039,1244.7229542987013,37.400451805194805
559.413193012987,1000.8774326883117,50.14034416883117
443.9596767272728,766.2688463636362,41.276408532467535
374.7279999480519,938.4369269350648,41.7447811038961
-229.19714435064935,-73.9464897142857,47.00636884415585
-238.39585022077924,448.07187406493506,168.76153607792205
52.50261487012986,183.60199724675326,102.78087324675325
385.31209814285717,104.3416065064935,20.01207833766234
319.21117018181826,1233.6450369740257,25.054946662337663
-355.36459589610394,324.74673858441565,147.89670355844154
761.0670737012987,813.4699817922078,90.18327172727274
295.6703530649351,746.4579095714287,93.03498246753246
42.29369802597403,817.0031975584416,150.10257987012986
-9.835641038961038,993.3495324935063,112.38414896103897
257.15754397402594,951.6176393116883,77.58080398701297
656.0289028961039,65.20863684415585,22.611825181818183
96.10590454545454,577.7453359740259,129.7200359090909
407.25201254545453,1094.8947563246754,23.48646964935065
436.8646497402597,1287.2972237012987,24.12267518181818
-193.11922068831169,245.47200464935074,128.74823398701298
554.1225561948052,1112.4180052727274,57.75498454545456
600.654552103896,1226.675492662338,89.96724038961038
683.1202503636364,1306.0215461558441,82.14388618181817
737.4113523376624,1084.3150000259739,82.00445705194805
861.8032075974028,932.4665051558444,93.3845116883117
886.9768970649349,1082.8709272337662,101.79756338961039
889.2250572987012,794.0142766233766,108.75740942857145
752.5470161038961,658.8851619090909,90.25868655844155
556.2341309350649,637.6632919870129,36.770783311688305
424.4061354805195,666.4863288961038,52.93941827272727
812.1902886103896,1267.4782286623379,71.56859864935063
590.0254563766233,901.6809375324679,57.92426932467533
461.9654351038961,959.5559232857144,20.968704311688313
860.4558826883115,656.7651478441556,104.98900672727271
-953.0909424155843,612.0705574285714,52.99680564935065
-852.291928,64.47198507792207,42.65290775324676
-611.8115590519483,273.8808435064935,114.21741663636361
-681.1062614415587,534.53115887013,139.13484033766235
626.5514114025974,325.17610824675324,17.711779
453.6453702467532,442.13711746753245,53.011823
646.8767137532467,1022.9888852597403,83.44310002597403
131.26175481818183,565.2871030389609,116.13338923376624
192.38432376623373,-8.496928090909089,26.55120774025974
251.54961936363634,344.50115011688314,92.0657734935065
608.6700336363637,784.0505371298702,49.55950338961039
365.525962909091,845.9305887792208,69.5890331168831
75.28201997402596,1244.7198724805194,37.6477697922078
559.4276820519481,1000.848101779221,50.08679811688312
443.92463385714296,766.3174795194805,41.35810984415585
374.6267743896104,937.9490420389612,40.63576535064936
-229.1699135844156,-74.00091435064934,46.88687354545455
-238.3609333766234,448.06982179220773,168.74491288311688
-307.2444295584416,1326.4177674025973,37.48222357142857
52.964984714285706,183.76167237662335,101.91190977922078
385.2264190649351,104.20490188311689,19.951894103896105
-191.3118888831169,747.8096821038962,165.60200500000002
-540.2186786103896,831.0675429090909,146.0332092727273
-742.2432473376624,1191.9472085584416,42.41322118181819
-717.680561012987,875.2748745974027,110.28069181818182
